(596, 680.4175610542297, 'C')
(593, 680.4475519657135, 'C')
(590, 680.4787349700928, 'C')
(587, 680.5089609622955, 'C')
(584, 680.5400559902191, 'C')
(581, 680.5709800720215, 'C')
(578, 680.6011121273041, 'C')
(575, 680.6317040920258, 'C')
(572, 680.6624779701233, 'C')
(569, 680.6943521499634, 'C')
(566, 680.725634098053, 'C')
(563, 680.7566831111908, 'C')
(560, 680.7862370014191, 'C')
(557, 680.817449092865, 'C')
(554, 680.8484361171722, 'C')
(551, 680.8790190219879, 'C')
(548, 680.9098091125488, 'C')
(545, 680.9408869743347, 'C')
(542, 680.9726610183716, 'C')
(539, 681.004508972168, 'C')
(536, 681.0358390808105, 'C')
(533, 681.0660741329193, 'C')
(530, 681.0970590114594, 'C')
(527, 681.1290991306305, 'C')
(524, 681.1595861911774, 'C')
(521, 681.1909351348877, 'C')
(517, 681.2214829921722, 'C')
(513, 681.2519719600677, 'C')
(509, 681.2830519676208, 'C')
(505, 681.3143970966339, 'C')
(501, 681.3450870513916, 'C')
(497, 681.3772461414337, 'C')
(493, 681.4085409641266, 'C')
(489, 681.440376996994, 'C')
(485, 681.4717061519623, 'C')
(481, 681.502592086792, 'C')
(477, 681.5330309867859, 'C')
(473, 681.5635521411896, 'C')
(469, 681.5945031642914, 'C')
(464, 681.6256630420685, 'C')
(459, 681.6578450202942, 'C')
(454, 681.6895411014557, 'C')
(449, 681.7206649780273, 'C')
(444, 681.7508549690247, 'C')
(439, 681.782201051712, 'C')
(434, 681.813089132309, 'C')
(429, 681.84277510643, 'C')
(424, 681.8742580413818, 'C')
(419, 681.904883146286, 'C')
(414, 681.9370861053467, 'C')
(410, 681.9686131477356, 'C')
(406, 682.0000660419464, 'C')
(402, 682.0306081771851, 'C')
(398, 682.0612490177155, 'C')
(393, 682.0919799804688, 'C')
(388, 682.1220901012421, 'C')
(383, 682.1534380912781, 'C')
(378, 682.1843781471252, 'C')
(373, 682.2155480384827, 'C')
(368, 682.2471721172333, 'C')
(364, 682.2787201404572, 'C')
(360, 682.3104150295258, 'C')
(356, 682.34228515625, 'C')
(353, 682.3736131191254, 'C')
(351, 682.4044959545135, 'C')
(350, 682.4361221790314, 'C')
(349, 682.4670360088348, 'C')
(349, 682.4975891113281, 'C')
(349, 682.5281810760498, 'C')
(349, 682.5592720508575, 'C')
(349, 682.5907909870148, 'C')
(349, 682.6225731372833, 'C')
(349, 682.6551060676575, 'C')
(349, 682.6865220069885, 'C')
(349, 682.7178180217743, 'C')
(349, 682.7482011318207, 'C')
(349, 682.7796010971069, 'C')
(349, 682.8105540275574, 'C')
(349, 682.8412301540375, 'C')
(349, 682.8716461658478, 'C')
(349, 682.9035160541534, 'C')
(349, 682.9347851276398, 'C')
(349, 682.9666299819946, 'C')
(349, 682.9983530044556, 'C')
(349, 683.0288870334625, 'C')
(349, 683.0601480007172, 'C')
(349, 683.0909149646759, 'C')
(349, 683.1220161914825, 'C')
(349, 683.1533601284027, 'C')
(349, 683.1844010353088, 'C')
(349, 683.2144751548767, 'C')
(349, 683.245453119278, 'C')
(349, 683.2769870758057, 'C')
(349, 683.3080270290375, 'C')
(349, 683.3399569988251, 'C')
(349, 683.3711521625519, 'C')
(349, 683.4021871089935, 'C')
(349, 683.4333531856537, 'C')
(349, 683.4644150733948, 'C')
(349, 683.4946160316467, 'C')
(349, 683.5250480175018, 'C')
(349, 683.5561361312866, 'C')
(349, 683.5875451564789, 'C')
(349, 683.6196789741516, 'C')
(349, 683.6509201526642, 'C')
(349, 683.6821060180664, 'C')
(349, 683.712051153183, 'C')
(349, 683.7427170276642, 'C')
(349, 683.7729671001434, 'C')
(349, 683.8034331798553, 'C')
(349, 683.8346970081329, 'C')
(349, 683.8656401634216, 'C')
(349, 683.8977930545807, 'C')
(349, 683.9293541908264, 'C')
(349, 683.9606220722198, 'C')
(349, 683.9903960227966, 'C')
(349, 684.0218040943146, 'C')
(349, 684.052255153656, 'C')
(349, 684.0832121372223, 'C')
(349, 684.113792181015, 'C')
(349, 684.1452941894531, 'C')
(349, 684.1769201755524, 'C')
(349, 684.2083520889282, 'C')
(349, 684.2400090694427, 'C')
(349, 684.2702860832214, 'C')
(349, 684.3014869689941, 'C')
(349, 684.3331589698792, 'C')
(349, 684.3635959625244, 'C')
(349, 684.3942639827728, 'C')
(349, 684.4253780841827, 'C')
(349, 684.4557421207428, 'C')
(349, 684.4874510765076, 'C')
(350, 684.5189220905304, 'C')
(353, 684.5502469539642, 'C')
(357, 684.582554101944, 'C')
(362, 684.6136131286621, 'C')
(367, 684.6446421146393, 'C')
(372, 684.6762990951538, 'C')
(377, 684.7071850299835, 'C')
(382, 684.737694978714, 'C')
(387, 684.7683529853821, 'C')
(392, 684.7991201877594, 'C')
(397, 684.8302571773529, 'C')
(402, 684.8630821704865, 'C')
(407, 684.8947751522064, 'C')
(412, 684.9260849952698, 'C')
(417, 684.9565751552582, 'C')
(422, 684.9872190952301, 'C')
(427, 685.0183231830597, 'C')
(432, 685.0481991767883, 'C')
(437, 685.0799551010132, 'C')
(442, 685.1104900836945, 'C')
(447, 685.1414420604706, 'C')
(452, 685.1733500957489, 'C')
(457, 685.2045221328735, 'C')
(462, 685.2348930835724, 'C')
(467, 685.266116142273, 'C')
(472, 685.2978391647339, 'C')
(477, 685.3291840553284, 'C')
(482, 685.3604559898376, 'C')
(487, 685.3920321464539, 'C')
(492, 685.4228019714355, 'C')
(497, 685.4534101486206, 'C')
(502, 685.4845221042633, 'C')
(507, 685.5164179801941, 'C')
