353,86.716168,D
353,86.727765,D
353,86.743871,D
353,86.759611,D
353,86.775667,D
353,86.791894,D
353,86.807601,D
353,86.824050,D
353,86.839675,D
353,86.855722,D
353,86.871819,D
353,86.888075,D
353,86.903868,D
353,86.919952,D
353,86.935787,D
353,86.952260,D
353,86.967805,D
353,86.984110,D
353,86.999766,D
353,87.016138,D
353,87.031989,D
353,87.047922,D
353,87.063837,D
353,87.080109,D
353,87.095625,D
353,87.111773,D
353,87.127585,D
353,87.143655,D
353,87.159672,D
353,87.175877,D
353,87.191672,D
353,87.207675,D
353,87.223704,D
353,87.239674,D
353,87.255963,D
353,87.271721,D
353,87.288056,D
353,87.303926,D
353,87.319965,D
353,87.335810,D
353,87.352066,D
353,87.367812,D
353,87.384107,D
353,87.399762,D
353,87.416177,D
353,87.431904,D
353,87.448109,D
353,87.463802,D
353,87.480018,D
353,87.495642,D
353,87.511857,D
353,87.527753,D
353,87.543949,D
353,87.559669,D
353,87.575946,D
353,87.591847,D
353,87.607940,D
353,87.623661,D
353,87.639874,D
353,87.655784,D
353,87.671679,D
353,87.687738,D
353,87.703994,D
353,87.719913,D
353,87.735925,D
353,87.751726,D
353,87.767955,D
353,87.783924,D
353,87.800041,D
353,87.816360,D
353,87.831943,D
353,87.847787,D
353,87.864148,D
353,87.880238,D
353,87.895759,D
353,87.911859,D
353,87.927863,D
353,87.944054,D
353,87.959707,D
353,87.975974,D
353,87.991808,D
353,88.007744,D
353,88.023722,D
353,88.040075,D
353,88.055776,D
353,88.072059,D
353,88.088269,D
353,88.104086,D
353,88.119928,D
353,88.137358,D
353,88.152269,D
353,88.167905,D
353,88.185072,D
353,88.199994,D
353,88.215865,D
353,88.232131,D
353,88.247820,D
353,88.263983,D
353,88.280037,D
353,88.297670,D
353,88.311957,D
353,88.327761,D
353,88.343881,D
353,88.359814,D
353,88.376153,D
353,88.391893,D
353,88.407882,D
353,88.423707,D
353,88.439968,D
353,88.455703,D
353,88.471846,D
353,88.487898,D
353,88.504188,D
353,88.519757,D
353,88.536155,D
353,88.551764,D
353,88.568165,D
353,88.584013,D
353,88.599966,D
353,88.616050,D
353,88.631946,D
353,88.647835,D
353,88.664083,D
353,88.679663,D
353,88.695845,D
353,88.711774,D
353,88.727936,D
353,88.743668,D
353,88.759873,D
353,88.775877,D
353,88.791674,D
353,88.807818,D
353,88.824007,D
353,88.840165,D
353,88.855906,D
353,88.873612,D
353,88.887896,D
353,88.904151,D
353,88.919855,D
353,88.936197,D
353,88.951861,D
353,88.968173,D
353,88.984189,D
353,88.999985,D
353,89.016203,D
353,89.032138,D
353,89.047917,D
