514,164.840228,D
515,164.853349,D
516,164.869222,D
517,164.886037,D
518,164.901201,D
519,164.918846,D
520,164.932848,D
521,164.949412,D
522,164.965948,D
523,164.981676,D
524,164.996893,D
525,165.013773,D
526,165.029919,D
527,165.043674,D
528,165.059427,D
529,165.077552,D
529,165.092890,D
529,165.110048,D
529,165.125768,D
529,165.142216,D
529,165.156881,D
529,165.173807,D
529,165.190052,D
528,165.206558,D
526,165.221839,D
523,165.237865,D
520,165.252800,D
517,165.269137,D
513,165.285314,D
509,165.302833,D
504,165.317281,D
499,165.331298,D
494,165.347906,D
489,165.373471,D
484,165.398924,D
479,165.410764,D
474,165.426460,D
469,165.442652,D
464,165.460736,D
459,165.476705,D
454,165.492500,D
450,165.509387,D
447,165.524818,D
445,165.540172,D
444,165.555896,D
444,165.571783,D
444,165.587935,D
444,165.603807,D
444,165.618505,D
444,165.634661,D
444,165.650450,D
444,165.668370,D
444,165.682476,D
444,165.700282,D
444,165.714500,D
444,165.730275,D
444,165.746285,D
444,165.762535,D
444,165.778567,D
444,165.794454,D
444,165.810437,D
444,165.826735,D
444,165.842785,D
444,165.858705,D
444,165.874803,D
444,165.890546,D
444,165.906632,D
444,165.922455,D
444,165.940173,D
444,165.955610,D
444,165.972650,D
444,165.988362,D
444,166.004379,D
443,166.020047,D
442,166.036258,D
440,166.052207,D
438,166.068216,D
436,166.083775,D
433,166.099824,D
430,166.115636,D
427,166.131749,D
423,166.148048,D
419,166.164182,D
415,166.179915,D
410,166.194441,D
405,166.211253,D
400,166.226313,D
395,166.242855,D
390,166.258598,D
385,166.274486,D
380,166.290920,D
375,166.306558,D
370,166.322604,D
365,166.338754,D
360,166.354523,D
355,166.370893,D
350,166.386567,D
345,166.402863,D
340,166.418712,D
335,166.434937,D
330,166.450692,D
325,166.466653,D
320,166.482399,D
315,166.498780,D
310,166.515840,D
306,166.532668,D
303,166.548042,D
300,166.563780,D
298,166.579733,D
296,166.595845,D
295,166.612385,D
295,166.628517,D
295,166.644503,D
295,166.660749,D
295,166.676145,D
295,166.693245,D
295,166.708241,D
295,166.724780,D
295,166.740484,D
295,166.757316,D
295,166.770541,D
295,166.786396,D
295,166.802652,D
295,166.818519,D
295,166.834883,D
295,166.850392,D
295,166.866522,D
295,166.882583,D
295,166.898502,D
295,166.914408,D
295,166.931688,D
295,166.946321,D
295,166.962615,D
295,166.978437,D
295,166.996247,D
295,167.012193,D
295,167.026610,D
295,167.042822,D
295,167.058955,D
295,167.074749,D
295,167.092623,D
295,167.106902,D
295,167.122879,D
295,167.138666,D
295,167.154710,D
295,167.170618,D
295,167.186553,D
295,167.203976,D
295,167.218620,D
295,167.234472,D
295,167.252549,D
295,167.267726,D
295,167.283713,D
295,167.300004,D
295,167.315946,D
295,167.332817,D
295,167.347727,D
295,167.365462,D
295,167.382024,D
295,167.396237,D
295,167.412605,D
295,167.426719,D
295,167.443864,D
296,167.460294,D
297,167.474574,D
298,167.492362,D
299,167.506630,D
300,167.522889,D
301,167.538698,D
302,167.554715,D
303,167.572936,D
304,167.588579,D
305,167.604875,D
306,167.620895,D
307,167.636369,D
308,167.652379,D
309,167.668350,D
310,167.685329,D
311,167.701268,D
312,167.716977,D
313,167.732652,D
314,167.748829,D
316,167.765005,D
318,167.778651,D
320,167.794523,D
322,167.810661,D
324,167.826755,D
326,167.844195,D
328,167.858925,D
330,167.876017,D
332,167.890694,D
334,167.906707,D
336,167.922744,D
338,167.938543,D
340,167.954838,D
342,167.970726,D
344,167.986765,D
